time,Price,Volume
2/12/2014,15.1,126908
3/12/2014,14.9,224732
4/12/2014,15.35,119383
5/12/2014,16.1,341815
8/12/2014,17.6,841924
9/12/2014,17.450001,677967
10/12/2014,17.75,251391
11/12/2014,18,350803
12/12/2014,18.200001,403297
15/12/2014,16.950001,342061
16/12/2014,15.8,261491
17/12/2014,15.35,429384
18/12/2014,15.65,246189
19/12/2014,15.7,265468
22/12/2014,15.5,115884
23/12/2014,15.25,235946
24/12/2014,15.35,150567
26/12/2014,14.95,249737
29/12/2014,15.7,365027
30/12/2014,16.15,336191
31/12/2014,16.9,370624
1/1/2015,16.799999,308038
2/1/2015,17.1,426459
5/1/2015,19.1,1406841
6/1/2015,18.450001,1163748
7/1/2015,20.200001,1333933
8/1/2015,24.200001,3034135
9/1/2015,23.299999,2928740
12/1/2015,23.15,862996
13/01/2015,21.549999,1284705
14/01/2015,21.15,1303435
15/01/2015,19.049999,1615770
16/01/2015,20,1203428
19/01/2015,19.450001,590865
20/01/2015,18.549999,574474
21/01/2015,17.700001,889926
22/01/2015,17.950001,374385
23/01/2015,18.049999,404191
27/01/2015,17.700001,277861
28/01/2015,17.25,378048
29/01/2015,17,235209
30/01/2015,17.15,248393
2/2/2015,18,464737
3/2/2015,18,278195
4/2/2015,17.75,136789
5/2/2015,17.4,180402
6/2/2015,16.549999,332476
9/2/2015,15.75,322458
10/2/2015,16,192155
11/2/2015,16.9,335555
12/2/2015,17.950001,379867
13/02/2015,17.549999,292596
16/02/2015,17.450001,309106
18/02/2015,17.049999,290300
19/02/2015,17.15,269205
20/02/2015,17.6,209647
23/02/2015,17.35,177115
24/02/2015,16.700001,295177
25/02/2015,17.049999,335783
26/02/2015,17,230296
27/02/2015,17.450001,292834
28/02/2015,17,119408
2/3/2015,16.6,256053
3/3/2015,16.549999,188219
4/3/2015,16.35,176026
5/3/2015,16.65,124769
9/3/2015,17.700001,616355
10/3/2015,17.700001,326358
11/3/2015,17.65,273172
12/3/2015,17.25,206726
13/03/2015,16.950001,226038
16/03/2015,16.549999,281111
17/03/2015,17.799999,601331
18/03/2015,17.700001,265254
19/03/2015,17.4,199626
20/03/2015,16.85,199089
23/03/2015,16.450001,119769
24/03/2015,16.4,88274
25/03/2015,16.15,188394
26/03/2015,15.85,157192
27/03/2015,16,213163
30/03/2015,16.549999,240486
31/03/2015,16.450001,135760
1/4/2015,17.1,391225
6/4/2015,17.35,163232
7/4/2015,17,231138
8/4/2015,17.15,125643
9/4/2015,17,148933
10/4/2015,17.1,258143
13/04/2015,18.049999,439573
15/04/2015,18.700001,698074
16/04/2015,18.75,383096
17/04/2015,18,338069
20/04/2015,16.799999,453204
21/04/2015,17.450001,190529
22/04/2015,16.950001,234679
23/04/2015,17.200001,462594
24/04/2015,16.85,152664
27/04/2015,16.25,194415
28/04/2015,16,223447
29/04/2015,16.549999,314915
30/04/2015,16.25,132250
4/5/2015,16.200001,203981
5/5/2015,16.299999,106744
6/5/2015,15.95,179451
7/5/2015,15.8,145747
8/5/2015,15.95,187956
11/5/2015,15.85,156684
12/5/2015,15.4,164566
13/05/2015,17.799999,1193570
14/05/2015,17.799999,469455
15/05/2015,17.700001,241708
18/05/2015,17.5,228589
19/05/2015,17.700001,192200
20/05/2015,17.85,229887
21/05/2015,17.799999,272084
22/05/2015,17.4,219205
25/05/2015,17.299999,274558
26/05/2015,17,263911
27/05/2015,16.950001,289349
28/05/2015,18.5,1493387
29/05/2015,17.5,473954
1/6/2015,17,321639
2/6/2015,16.6,353895
3/6/2015,16.299999,348914
4/6/2015,15.9,680739
5/6/2015,15.8,244919
8/6/2015,15.8,110743
9/6/2015,15.5,136569
10/6/2015,16,185483
11/6/2015,15.8,176460
12/6/2015,15.5,185218
15/06/2015,15.3,148906
16/06/2015,15.25,117980
17/06/2015,15.55,86254
18/06/2015,16.200001,290503
19/06/2015,16,93702
22/06/2015,16.5,215816
23/06/2015,16.75,159889
24/06/2015,17.5,750405
25/06/2015,17.299999,374663
26/06/2015,17.35,167101
29/06/2015,19,1274166
30/06/2015,20.450001,1724635
1/7/2015,21.549999,1691039
2/7/2015,20.15,847836
3/7/2015,21.049999,739234
6/7/2015,23.1,2295223
7/7/2015,24.200001,2598882
8/7/2015,24,1821005
9/7/2015,24.5,1267229
10/7/2015,25.450001,1223280
13/07/2015,25,1160307
14/07/2015,25.15,1091367
15/07/2015,24.549999,1316493
16/07/2015,24.35,730354
17/07/2015,23.1,920888
20/07/2015,23.549999,893826
21/07/2015,24,1169861
22/07/2015,23.950001,542474
23/07/2015,23.799999,519324
24/07/2015,23.25,505087
27/07/2015,24.450001,700883
28/07/2015,25.049999,884316
29/07/2015,27.85,3495995
30/07/2015,27.950001,1976563
31/07/2015,27.450001,1235793
3/8/2015,30.15,3514477
4/8/2015,31.6,3079675
5/8/2015,32.25,2000707
6/8/2015,29.25,1592286
7/8/2015,28.200001,1740446
10/8/2015,26.700001,1700505
11/8/2015,27.049999,829834
12/8/2015,25.549999,726704
13/08/2015,26,784750
14/08/2015,27.200001,614619
17/08/2015,32.099998,4488735
18/08/2015,32.099998,2411056
19/08/2015,32.599998,1863331
20/08/2015,30.85,845062
21/08/2015,30.200001,656145
24/08/2015,25.35,1294091
25/08/2015,23.799999,1396965
26/08/2015,24.6,612413
27/08/2015,26.299999,343944
28/08/2015,27.799999,996791
31/08/2015,27.85,544006
1/9/2015,26.299999,419877
2/9/2015,26.549999,359871
3/9/2015,26.75,285001
4/9/2015,25.35,519740
7/9/2015,23.25,437508
8/9/2015,23.85,406213
9/9/2015,25.25,347343
10/9/2015,25.1,620360
11/9/2015,24.950001,266382
14/09/2015,25.15,176597
15/09/2015,25.299999,897567
16/09/2015,25.049999,226344
18/09/2015,24.85,334842
21/09/2015,25.65,303131
22/09/2015,25,465479
23/09/2015,25.25,440131
24/09/2015,24.85,346950
28/09/2015,25,233071
29/09/2015,24.65,281964
30/09/2015,24.700001,295125
1/10/2015,24.75,207055
5/10/2015,28.35,1303290
6/10/2015,27.6,754397
7/10/2015,29.9,1607294
8/10/2015,30.450001,927378
9/10/2015,32.650002,2013646
12/10/2015,34,2514158
13/10/2015,35.150002,1491164
14/10/2015,33,1190706
15/10/2015,33.400002,960316
16/10/2015,32.75,765861
19/10/2015,33.349998,886787
20/10/2015,34.650002,2029766
21/10/2015,34.099998,880518
23/10/2015,34,439730
26/10/2015,33.299999,522218
27/10/2015,32,677623
28/10/2015,31.15,774294
29/10/2015,30.549999,566513
30/10/2015,31.549999,1537567
2/11/2015,33.299999,1262211
3/11/2015,32.200001,664532
4/11/2015,31.049999,494504
5/11/2015,31.049999,357698
6/11/2015,30.5,301883
9/11/2015,34.049999,1281565
10/11/2015,33.049999,856547
11/11/2015,34.150002,246002
13/11/2015,33.799999,433645
16/11/2015,37.299999,2855328
17/11/2015,35.349998,1533735
18/11/2015,35.950001,1755092
19/11/2015,38.700001,2975087
20/11/2015,37.650002,1011728
23/11/2015,37.150002,563146
24/11/2015,38.900002,1600156
26/11/2015,41.099998,2296871
27/11/2015,40.650002,1488180
30/11/2015,42.900002,2115755
1/12/2015,44.049999,1515702
2/12/2015,43.900002,1005263
3/12/2015,45.400002,1813498
4/12/2015,48.049999,3358877
7/12/2015,50.950001,2042298
8/12/2015,47.450001,2847585
9/12/2015,44.549999,1675934
10/12/2015,46.900002,2260792
11/12/2015,45.349998,1089150
14/12/2015,44.700001,944590
15/12/2015,45.799999,983477
16/12/2015,45.200001,837789
17/12/2015,47.849998,1191353
18/12/2015,47.650002,861404
21/12/2015,49.349998,878541
22/12/2015,48.549999,1245296
23/12/2015,49.700001,979336
24/12/2015,50,937702
28/12/2015,49.950001,630994
29/12/2015,48.900002,534925
30/12/2015,48.400002,436286
31/12/2015,47.25,554636
1/1/2016,48.299999,381877
4/1/2016,46.950001,586499
5/1/2016,47.150002,558203
6/1/2016,48.349998,910123
7/1/2016,45.849998,727956
8/1/2016,46.349998,504310
11/1/2016,44.950001,594941
12/1/2016,44.549999,504821
13/01/2016,41.349998,1770861
14/01/2016,38.900002,1237817
15/01/2016,36.200001,853309
18/01/2016,31.6,2031355
19/01/2016,34.549999,1278953
20/01/2016,32.950001,997871
21/01/2016,33.099998,816530
22/01/2016,34.150002,844126
25/01/2016,37.5,990894
27/01/2016,39.400002,791205
28/01/2016,43.299999,915307
29/01/2016,42.900002,1054419
1/2/2016,43.849998,747478
2/2/2016,41.700001,1323453
3/2/2016,39.650002,65337
4/2/2016,37.700001,495569
5/2/2016,36.049999,1394912
8/2/2016,35.200001,575858
9/2/2016,34.099998,451648
10/2/2016,32.400002,439632
11/2/2016,30.799999,443824
12/2/2016,29.85,457493
15/02/2016,31.299999,437353
16/02/2016,30.549999,517195
17/02/2016,30.5,310774
18/02/2016,31.299999,304132
19/02/2016,30.6,193174
22/02/2016,31.950001,261057
23/02/2016,31.1,245810
24/02/2016,30.700001,166903
25/02/2016,29.200001,299515
26/02/2016,27.799999,495525
29/02/2016,26.5,594443
1/3/2016,27.799999,323852
2/3/2016,29.15,64038
3/3/2016,30.6,20786
4/3/2016,32.099998,1124023
8/3/2016,33.700001,562690
9/3/2016,35.349998,415443
10/3/2016,37.099998,566291
11/3/2016,38.900002,817468
14/03/2016,39.150002,1008360
15/03/2016,37.200001,422331
16/03/2016,38.099998,774859
17/03/2016,36.900002,377210
18/03/2016,36.950001,299317
21/03/2016,36.349998,394181
22/03/2016,36.349998,218744
23/03/2016,36.400002,282753
28/03/2016,35.349998,235301
29/03/2016,34.650002,350232
30/03/2016,36.349998,186195
31/03/2016,37.950001,724978
1/4/2016,38.5,346518
4/4/2016,39,355208
5/4/2016,39.75,569305
6/4/2016,41.5,815382
7/4/2016,41.75,583909
8/4/2016,40.349998,347516
11/4/2016,40.099998,261375
12/4/2016,40.150002,245265
13/04/2016,40.299999,399704
18/04/2016,41.400002,336968
20/04/2016,40.849998,163703
21/04/2016,39.200001,220455
22/04/2016,39.700001,205465
25/04/2016,39.549999,170207
26/04/2016,38.799999,327196
27/04/2016,38.799999,183083
28/04/2016,38.049999,213136
29/04/2016,37.700001,216261
2/5/2016,38.150002,148131
3/5/2016,39.650002,495671
4/5/2016,39.25,353449
5/5/2016,38.75,114232
6/5/2016,39.150002,271279
9/5/2016,38.650002,264212
10/5/2016,37.799999,270771
11/5/2016,37.25,256956
12/5/2016,36.799999,201557
13/05/2016,35.799999,357795
16/05/2016,37.75,324788
17/05/2016,39.150002,734315
18/05/2016,39,241761
19/05/2016,37.849998,187459
20/05/2016,37.450001,214188
23/05/2016,36.25,180599
24/05/2016,35.650002,213246
25/05/2016,37.25,523489
26/05/2016,37.599998,254761
27/05/2016,32.900002,1727878
30/05/2016,33.049999,769056
31/05/2016,34.400002,451664
1/6/2016,34.150002,226083
2/6/2016,33.75,152045
3/6/2016,32.75,211274
6/6/2016,32.099998,220514
7/6/2016,32.650002,216130
8/6/2016,32.849998,192397
9/6/2016,32.75,137327
10/6/2016,33.700001,379406
13/06/2016,33.650002,201389
14/06/2016,34.349998,255283
15/06/2016,36,474357
16/06/2016,35.349998,282561
17/06/2016,35.349998,195035
20/06/2016,35.549999,264437
21/06/2016,36.25,255644
22/06/2016,37.900002,956112
23/06/2016,36.799999,222375
24/06/2016,35.849998,466242
27/06/2016,37.450001,252397
28/06/2016,37.700001,257157
29/06/2016,37.599998,195888
30/06/2016,37.25,235019
1/7/2016,37.950001,310469
4/7/2016,37.400002,250424
5/7/2016,37.200001,124981
7/7/2016,36.75,252289
8/7/2016,36.700001,140258
11/7/2016,36.599998,184069
12/7/2016,36.450001,193480
13/07/2016,36.25,205772
14/07/2016,36.650002,179497
15/07/2016,35.900002,136180
18/07/2016,35.799999,107546
19/07/2016,35.75,84062
20/07/2016,35.400002,91227
21/07/2016,35,162928
22/07/2016,35,110226
25/07/2016,35.799999,178206
26/07/2016,35.299999,155991
27/07/2016,34.700001,168706
28/07/2016,37.099998,460361
29/07/2016,36.349998,202255
1/8/2016,35.349998,193366
2/8/2016,34.650002,133836
3/8/2016,34.400002,203710
4/8/2016,34.5,152055
5/8/2016,35.200001,1225330
8/8/2016,33.849998,513309
9/8/2016,32.75,445169
10/8/2016,31.799999,334336
11/8/2016,33.549999,433831
12/8/2016,33.900002,668809
16/08/2016,32.849998,141826
17/08/2016,32.5,138463
18/08/2016,32.549999,148433
19/08/2016,32.599998,322333
22/08/2016,32.799999,108238
23/08/2016,34.049999,964090
24/08/2016,33.349998,200226
25/08/2016,33.099998,146098
26/08/2016,32.150002,296043
29/08/2016,32.049999,151246
30/08/2016,32.25,118081
31/08/2016,31.950001,188932
1/9/2016,31.700001,131302
2/9/2016,31.799999,126734
6/9/2016,32,189918
7/9/2016,32.75,182281
8/9/2016,35.849998,1355769
9/9/2016,36.599998,541813
12/9/2016,35.549999,471277
14/09/2016,37.650002,638561
15/09/2016,38.200001,650448
16/09/2016,36.950001,395681
19/09/2016,38.200001,649142
20/09/2016,38.75,1182709
21/09/2016,39.5,929826
22/09/2016,39.599998,378951
23/09/2016,38.799999,224873
26/09/2016,37.299999,242618
27/09/2016,36.950001,259241
28/09/2016,36.299999,290447
29/09/2016,34.049999,554214
30/09/2016,34.150002,367677
3/10/2016,35.549999,215175
4/10/2016,35.599998,143019
5/10/2016,36,263525
6/10/2016,36,174435
7/10/2016,35.599998,142846
10/10/2016,35.450001,215173
13/10/2016,35.549999,202020
14/10/2016,35.950001,220309
17/10/2016,39.25,1459665
18/10/2016,39,663632
19/10/2016,41.200001,1386518
20/10/2016,42,1614495
21/10/2016,44.799999,5800683
24/10/2016,44.950001,1720263
25/10/2016,43.099998,673884
26/10/2016,41.450001,549042
27/10/2016,41.950001,742395
28/10/2016,41.450001,405815
1/11/2016,42.650002,454330
2/11/2016,40.650002,435157
3/11/2016,39.799999,367071
4/11/2016,37.849998,425639
7/11/2016,39.25,217883
8/11/2016,38.75,165799
9/11/2016,37.349998,821814
10/11/2016,39.200001,316286
11/11/2016,38,341593
15/11/2016,36.599998,376789
16/11/2016,36.650002,239647
17/11/2016,36.650002,123180
18/11/2016,36.349998,202400
21/11/2016,38.5,632702
22/11/2016,37.799999,322020
23/11/2016,38.900002,356745
24/11/2016,41.299999,780363
25/11/2016,42,386588
28/11/2016,42.299999,343263
29/11/2016,41.650002,232273
30/11/2016,41.349998,155609
1/12/2016,43.349998,1246380
2/12/2016,43.650002,1737937
5/12/2016,45.849998,1129198
6/12/2016,47.75,1978966
7/12/2016,46.349998,1273002
8/12/2016,49.799999,2210809
9/12/2016,59.75,14285690
12/12/2016,60.549999,7386292
13/12/2016,56.75,4230762
14/12/2016,55.400002,2323664
15/12/2016,56.450001,2054458
16/12/2016,57.150002,1296898
19/12/2016,57.650002,1760389
20/12/2016,56.299999,1070248
21/12/2016,56,776213
22/12/2016,53.400002,850395
23/12/2016,53.650002,615477
26/12/2016,51,668528
27/12/2016,52.599998,812253
28/12/2016,53.700001,671392
29/12/2016,55.150002,551319
30/12/2016,56.299999,786882
2/1/2017,58.700001,1227051
3/1/2017,58.25,787713
4/1/2017,57.200001,523194
5/1/2017,59.200001,865529
6/1/2017,59.099998,1130346
9/1/2017,58.450001,470357
10/1/2017,58.700001,474828
11/1/2017,58.75,552593
12/1/2017,57.599998,414841
13/01/2017,57.599998,534828
16/01/2017,58.75,433298
17/01/2017,58.950001,630918
18/01/2017,62.049999,2268832
19/01/2017,63.25,1463022
20/01/2017,61.450001,1504355
23/01/2017,64.199997,1763775
24/01/2017,64.849998,1909158
25/01/2017,63.099998,1176151
27/01/2017,61.099998,6133441
30/01/2017,60.900002,2034194
31/01/2017,59.599998,1024105
1/2/2017,60.599998,877090
2/2/2017,59.099998,581349
3/2/2017,58.299999,494196
6/2/2017,56.549999,630820
7/2/2017,56.849998,654132
8/2/2017,56.25,311685
9/2/2017,56.400002,595437
10/2/2017,57.549999,1064365
13/02/2017,56.950001,452467
14/02/2017,54.25,532666
15/02/2017,52.400002,680529
16/02/2017,54.349998,490067
17/02/2017,54.349998,253567
20/02/2017,55.299999,503610
21/02/2017,54.349998,289027
22/02/2017,54.5,342547
23/02/2017,54.049999,233135
27/02/2017,53.799999,296642
28/02/2017,53.799999,305076
1/3/2017,53.849998,331208
2/3/2017,53.299999,336640
3/3/2017,53.299999,284243
6/3/2017,53.450001,329136
7/3/2017,53.049999,281950
8/3/2017,51.75,290441
9/3/2017,51.150002,302283
10/3/2017,50.650002,324181
14/03/2017,50.400002,342917
15/03/2017,51.799999,492222
16/03/2017,53.5,960460
17/03/2017,52.299999,464418
20/03/2017,52.700001,321497
21/03/2017,51.150002,333000
22/03/2017,50.150002,451672
23/03/2017,50.25,314894
24/03/2017,50.299999,609672
27/03/2017,49.25,489329
28/03/2017,48.950001,380472
29/03/2017,48.799999,461339
30/03/2017,48.599998,288202
31/03/2017,48.299999,997465
3/4/2017,50.900002,615009
5/4/2017,51.549999,541197
6/4/2017,50.950001,326372
7/4/2017,50.5,343704
10/4/2017,53.200001,1127750
11/4/2017,53.349998,655846
12/4/2017,51.799999,520745
13/04/2017,53.349998,624742
17/04/2017,52.75,332144
18/04/2017,51.650002,406618
19/04/2017,51.299999,274499
20/04/2017,51.5,322108
21/04/2017,52.25,645694
24/04/2017,52.150002,258849
25/04/2017,51.849998,240168
26/04/2017,50.650002,333762
27/04/2017,50.400002,232399
28/04/2017,50.049999,261971
2/5/2017,49.650002,248463
3/5/2017,48.650002,343334
4/5/2017,48.700001,259104
5/5/2017,49.799999,759824
8/5/2017,49.599998,256044
9/5/2017,49.599998,379610
10/5/2017,50.450001,422026
11/5/2017,50.049999,466819
12/5/2017,50.849998,636763
15/05/2017,52.799999,955458
16/05/2017,51.349998,601058
17/05/2017,50.549999,366391
18/05/2017,50.349998,425381
19/05/2017,47.950001,2049850
22/05/2017,42.75,1609542
23/05/2017,38.400002,3068896
24/05/2017,38.650002,1148793
25/05/2017,38.299999,658120
26/05/2017,38.150002,450366
29/05/2017,35.75,584593
30/05/2017,33.950001,827964
31/05/2017,36.150002,913503
1/6/2017,38.200001,741056
2/6/2017,37.599998,278664
5/6/2017,37.900002,457074
6/6/2017,37.400002,395439
7/6/2017,36.950001,468695
8/6/2017,36.799999,247359
9/6/2017,36.099998,405356
12/6/2017,35.799999,159586
13/06/2017,36.799999,360996
14/06/2017,35.75,356960
15/06/2017,35.25,269156
16/06/2017,35.549999,398711
19/06/2017,34.599998,536539
20/06/2017,34.549999,148108
21/06/2017,35.75,785771
22/06/2017,34.75,453245
23/06/2017,34.099998,259290
27/06/2017,33.349998,330869
28/06/2017,33.950001,578806
29/06/2017,33.75,398241
30/06/2017,33.400002,263781
3/7/2017,34.099998,292561
4/7/2017,33.599998,280245
5/7/2017,33.650002,290606
6/7/2017,33.75,683150
7/7/2017,37,1421790
10/7/2017,37.900002,438313
11/7/2017,39.099998,1012727
12/7/2017,38.900002,658050
13/07/2017,38.299999,371291
14/07/2017,37.099998,367419
17/07/2017,37.5,859646
18/07/2017,36.700001,286184
19/07/2017,37.799999,868724
20/07/2017,36.900002,617589
21/07/2017,36.799999,297453
24/07/2017,36.950001,262095
25/07/2017,36.349998,228897
26/07/2017,36.25,201489
27/07/2017,35.950001,390372
28/07/2017,38.599998,3295838
31/07/2017,39,1292233
1/8/2017,37.400002,374658
2/8/2017,36.700001,266715
3/8/2017,35.799999,305019
4/8/2017,35.049999,319925
7/8/2017,34.799999,413511
8/8/2017,33.799999,399069
9/8/2017,33.25,386780
10/8/2017,31.35,944045
11/8/2017,30.299999,622230
14/08/2017,32.049999,330023
16/08/2017,32.150002,234235
17/08/2017,31.700001,360757
18/08/2017,33.650002,911240
21/08/2017,32.950001,322082
22/08/2017,32.75,134365
23/08/2017,32.5,269070
24/08/2017,32,202510
28/08/2017,32.799999,257460
29/08/2017,32.599998,331540
30/08/2017,32.650002,193505
31/08/2017,32.099998,328458
1/9/2017,32.599998,353839
4/9/2017,32.450001,219425
5/9/2017,32.200001,318720
6/9/2017,33.049999,772829
7/9/2017,35.599998,1908750
8/9/2017,35.200001,630845
11/9/2017,35.049999,335406
12/9/2017,34.599998,232741
13/09/2017,34.200001,251000
14/09/2017,33.950001,505215
15/09/2017,34.049999,252667
18/09/2017,34,500684
19/09/2017,33.049999,469392
20/09/2017,32.549999,383336
21/09/2017,32.150002,466229
22/09/2017,31.85,664689
25/09/2017,31.450001,286593
26/09/2017,31.35,334687
27/09/2017,30.799999,208613
28/09/2017,31.1,194280
29/09/2017,31.1,160071
3/10/2017,30.950001,187463
4/10/2017,30.6,230182
5/10/2017,31.15,356447
6/10/2017,32.200001,464009
9/10/2017,32.150002,217487
10/10/2017,32.299999,238250
11/10/2017,32,322111
12/10/2017,31.85,215780
13/10/2017,31.75,194970
16/10/2017,31.5,161274
17/10/2017,31.799999,155025
18/10/2017,31.65,121468
19/10/2017,31.950001,95047
23/10/2017,32.200001,365180
24/10/2017,33.900002,1154180
25/10/2017,33.5,334463
26/10/2017,33.849998,248163
27/10/2017,34.099998,453565
30/10/2017,35.900002,1245843
31/10/2017,33,1509029
1/11/2017,31.950001,982116
2/11/2017,31.6,425147
3/11/2017,32,724524
6/11/2017,33.900002,1508680
7/11/2017,33.25,659162
8/11/2017,32.049999,537852
9/11/2017,32.150002,382079
10/11/2017,31.85,354663
13/11/2017,31.6,373788
14/11/2017,31.4,252147
15/11/2017,30.549999,350483
16/11/2017,31.049999,302522
17/11/2017,32,704407
20/11/2017,31.85,395964
21/11/2017,32.200001,629348
22/11/2017,31.6,564807
23/11/2017,33.200001,1561417
24/11/2017,33.700001,788662
27/11/2017,36.049999,2844657
28/11/2017,35.849998,1479050
29/11/2017,37.150002,2783980
30/11/2017,35.950001,974143
1/12/2017,34.650002,838297
4/12/2017,33.900002,427697
5/12/2017,32.900002,464116
6/12/2017,32.75,333844
7/12/2017,33.150002,637636
8/12/2017,34.25,1285251
11/12/2017,33.5,397263
12/12/2017,33.349998,309014
13/12/2017,32.75,416572
14/12/2017,32.200001,405979
15/12/2017,32.25,389944
18/12/2017,32.599998,364243
19/12/2017,33.150002,509852
20/12/2017,34.25,1803096
21/12/2017,36.200001,1702727
22/12/2017,37.299999,2087447
26/12/2017,39.299999,2992531
27/12/2017,41.950001,7011143
28/12/2017,41.849998,2270151
29/12/2017,40.299999,1282946
1/1/2018,40.25,1233910
2/1/2018,38.849998,807145
3/1/2018,40.75,1624706
4/1/2018,41.099998,1670710
5/1/2018,41.349998,804950
8/1/2018,40.150002,836570
9/1/2018,46,8724500
10/1/2018,43.950001,3036430
11/1/2018,44.450001,1723700
12/1/2018,42.950001,1302875
15/01/2018,43.450001,773381
16/01/2018,40.799999,1374851
17/01/2018,40.25,1172237
18/01/2018,38.650002,1071796
19/01/2018,39.150002,769422
22/01/2018,39.599998,730439
23/01/2018,38.599998,695000
24/01/2018,36.700001,2386421
25/01/2018,34.900002,1088855
29/01/2018,33.450001,658046
30/01/2018,33.700001,685361
31/01/2018,34.049999,624930
1/2/2018,33.200001,533256
2/2/2018,31.549999,689993
5/2/2018,31.299999,569667
6/2/2018,30,621934
7/2/2018,31.4,399414
8/2/2018,32.599998,541587
9/2/2018,32,412405
12/2/2018,33.150002,478884
14/02/2018,32.849998,270330
15/02/2018,32.150002,353601
16/02/2018,31.5,266488
19/02/2018,31,260102
20/02/2018,30.75,229821
21/02/2018,30.6,196416
22/02/2018,30.5,204880
23/02/2018,31.450001,295359
26/02/2018,32.299999,295572
27/02/2018,31.700001,273549
28/02/2018,34.799999,2293775
1/3/2018,35.5,1407662
5/3/2018,33.150002,688842
6/3/2018,33.799999,857294
7/3/2018,34.700001,1397799
8/3/2018,34.099998,711619
9/3/2018,33.349998,279011
12/3/2018,33.349998,321557
13/03/2018,33.099998,463952
14/03/2018,33.950001,425619
15/03/2018,34.799999,498343
16/03/2018,34.950001,714257
19/03/2018,33.700001,552063
20/03/2018,33.5,338682
21/03/2018,33.099998,448439
22/03/2018,33,376169
23/03/2018,30.75,751076
26/03/2018,30.700001,490705
27/03/2018,31.299999,412452
28/03/2018,30.549999,420056
2/4/2018,33.450001,623832
3/4/2018,36.049999,1250820
4/4/2018,36.25,1288170
5/4/2018,37,655632
6/4/2018,38.900002,1620573
9/4/2018,39.099998,880736
10/4/2018,36.950001,927683
11/4/2018,35.650002,359133
12/4/2018,34,228556
13/04/2018,34.799999,99134
16/04/2018,36.5,238404
17/04/2018,36.950001,182143
18/04/2018,36.650002,129684
19/04/2018,36.349998,111342
20/04/2018,36.799999,165414
23/04/2018,38.200001,403076
24/04/2018,37.049999,192861
25/04/2018,36.5,185711
26/04/2018,37.200001,385430
27/04/2018,37,131437
30/04/2018,37.349998,109402
2/5/2018,36.5,139822
3/5/2018,35.450001,142385
4/5/2018,34.400002,190057
7/5/2018,35.25,114030
8/5/2018,34.799999,84753
9/5/2018,34.900002,58177
10/5/2018,34.950001,74717
11/5/2018,34.450001,81794
14/05/2018,34,94938
15/05/2018,33.900002,64773
16/05/2018,33.299999,51335
17/05/2018,33.150002,40763
18/05/2018,33,70107
21/05/2018,31.35,160487
22/05/2018,30.700001,148076
23/05/2018,31.049999,59530
24/05/2018,30.950001,61300
25/05/2018,30.799999,82970
28/05/2018,31.15,62433
29/05/2018,30.35,151811
30/05/2018,30.700001,71523
31/05/2018,30.450001,76449
1/6/2018,30.049999,112832
4/6/2018,29.15,104652
5/6/2018,27.700001,151542
6/6/2018,27.75,120840
7/6/2018,29.1,50958
8/6/2018,30.549999,52869
11/6/2018,32.049999,49074
12/6/2018,31.450001,92492
13/06/2018,30.6,58535
14/06/2018,30.75,90511
15/06/2018,29.9,88305
18/06/2018,28.85,62950
19/06/2018,28.85,51054
20/06/2018,29.950001,52053
21/06/2018,29.5,45928
22/06/2018,30.049999,65324
25/06/2018,29.200001,45881
26/06/2018,29.049999,88525
27/06/2018,28.799999,275603
28/06/2018,29.549999,231234
29/06/2018,30.9,216721
2/7/2018,31.9,321836
3/7/2018,33.450001,308467
4/7/2018,35.099998,198994
5/7/2018,33.950001,143733
6/7/2018,35.099998,361239
9/7/2018,36.5,244997
10/7/2018,38.299999,555303
11/7/2018,39.849998,897447
12/7/2018,40.200001,783697
13/07/2018,41.349998,716217
16/07/2018,39.5,263032
17/07/2018,39.450001,155461
18/07/2018,37.5,82148
19/07/2018,39.25,317368
20/07/2018,39,273941
23/07/2018,37.299999,86368
24/07/2018,37.950001,137100
25/07/2018,38.150002,154216
26/07/2018,39.099998,160479
27/07/2018,37.299999,204854
30/07/2018,39,277464
31/07/2018,40.099998,233398
1/8/2018,40.049999,160657
2/8/2018,39.450001,187713
3/8/2018,39.549999,106244
6/8/2018,39.75,50262
7/8/2018,39.200001,99351
8/8/2018,39.200001,95494
9/8/2018,38.650002,42681
10/8/2018,38.650002,77418
13/08/2018,38.150002,95638
14/08/2018,37.75,123935
16/08/2018,38.5,376040
17/08/2018,40.150002,339820
20/08/2018,42.150002,759104
21/08/2018,44.25,171062
23/08/2018,45.75,1015331
24/08/2018,43.5,169870
27/08/2018,42.950001,164718
28/08/2018,40.900002,174640
29/08/2018,39.099998,208606
30/08/2018,40.450001,174867
31/08/2018,40.150002,57344
3/9/2018,40.650002,81889
4/9/2018,39.450001,68944
5/9/2018,38.299999,109226
6/9/2018,38.700001,82152
7/9/2018,40.599998,139669
10/9/2018,40.200001,123572
11/9/2018,39.799999,59161
12/9/2018,39.599998,24189
14/09/2018,40.5,105368
17/09/2018,40.950001,101160
18/09/2018,39.650002,58719
19/09/2018,37.700001,149348
21/09/2018,36.549999,144077
24/09/2018,35.049999,148585
25/09/2018,36,102672
26/09/2018,34.5,141562
27/09/2018,33.950001,159872
28/09/2018,33.900002,90205
1/10/2018,33.150002,134521
3/10/2018,33.549999,44158
4/10/2018,33.349998,63446
